review,rating,date,bank,source,sentiment_label,sentiment_score
app will no longer works on my phone,1,2025-06-05 05:07:41,Bank of America,Google Play Store,NEGATIVE,0.9997121691703796
BOA online banking is convenient and easy to use. Online alerts are extra security. They see habits of our banking and if it appear s to be questionable or a scam they will reach out to you before its approve. Just had this happen to me in the middle of the night and they caught it. Thank you BOA!,5,2025-06-05 03:57:39,Bank of America,Google Play Store,POSITIVE,0.8783192038536072
great experience,5,2025-06-05 03:15:45,Bank of America,Google Play Store,POSITIVE,0.9998718500137329
Good feeling.,5,2025-06-05 03:06:22,Bank of America,Google Play Store,POSITIVE,0.9998555183410645
Bank of America has been a great bank they have always kept my banking info up to date an any issues or needing help to change or fix or add an account the staff an loan officers have gone out of they way to help an improve our banking experience they been nice had a smile an a pleasant attitude towards me an the other customers went beyond the call of duty when needed,5,2025-06-05 03:04:42,Bank of America,Google Play Store,POSITIVE,0.9990831613540649
Pretty good app. Has a nice little spending tracker and stats to manage budgets and patterns.,5,2025-06-05 02:53:51,Bank of America,Google Play Store,POSITIVE,0.9998200535774231
Easy to use. Better understanding of my accounts.,5,2025-06-05 02:17:51,Bank of America,Google Play Store,POSITIVE,0.9300482273101807
easy and quick hassle free and safe,5,2025-06-04 23:32:03,Bank of America,Google Play Store,POSITIVE,0.9896031022071838
Horrible app. Changed my user name without my knowledge. Have terrible time logging in and have to keep changing password . wants checking account to change it. I don't have Bank of America accounts Just pay other credit card through them so if it continues will get rid of it,1,2025-06-04 21:58:12,Bank of America,Google Play Store,NEGATIVE,0.9993036985397339
any.place bank offamerica in farmington missourri,5,2025-06-04 21:58:03,Bank of America,Google Play Store,NEGATIVE,0.9947795867919922
awesome 👌,5,2025-06-04 21:17:53,Bank of America,Google Play Store,POSITIVE,0.9998607635498047
quick and easy,5,2025-06-04 19:53:43,Bank of America,Google Play Store,POSITIVE,0.9993718266487122
Very good. Super service. excellent people. thanks BofA.,5,2025-06-04 19:50:25,Bank of America,Google Play Store,POSITIVE,0.9998685121536255
all of my problem's are handled fast and courteous from everyone I spoke with. Thank you for caring and helping me!,5,2025-06-04 19:17:18,Bank of America,Google Play Store,POSITIVE,0.9998200535774231
Very good flow from one page to the next.,4,2025-06-04 19:15:52,Bank of America,Google Play Store,POSITIVE,0.9998494386672974
annoying. search feature sucks,2,2025-06-04 19:05:46,Bank of America,Google Play Store,NEGATIVE,0.9997993111610413
I am very pleased with BOA's mobile app!,5,2025-06-04 18:52:11,Bank of America,Google Play Store,POSITIVE,0.9998288154602051
Always good!,5,2025-06-04 18:50:00,Bank of America,Google Play Store,POSITIVE,0.9998674392700195
Easy to use with a lot of information available.,5,2025-06-04 18:47:21,Bank of America,Google Play Store,POSITIVE,0.9990845918655396
It's two years later and your app is still inferior.,3,2025-06-04 18:26:12,Bank of America,Google Play Store,NEGATIVE,0.999760091304779
Good,5,2025-06-04 18:20:16,Bank of America,Google Play Store,POSITIVE,0.9998161196708679
"easy to use,all my accounts including my money market and my annuity in one place and it tracks my FICO score also.I use it to receive or send funds to friends and family.",5,2025-06-04 18:14:50,Bank of America,Google Play Store,NEGATIVE,0.7121895551681519
easy to use,5,2025-06-04 18:10:40,Bank of America,Google Play Store,POSITIVE,0.9988542795181274
very good,5,2025-06-04 18:08:39,Bank of America,Google Play Store,POSITIVE,0.9998520612716675
Great UI and experience. Solid and very useful. Handles all my banking and credit card needs from the mobile app. Love Zelle transactions. Also helpful when searching for an ATM. 5 stars!!,5,2025-06-04 18:04:04,Bank of America,Google Play Store,POSITIVE,0.9998493194580078
very informative!!!,5,2025-06-04 17:43:26,Bank of America,Google Play Store,POSITIVE,0.9998383522033691
good....,5,2025-06-04 17:25:50,Bank of America,Google Play Store,POSITIVE,0.9998409748077393
"Love It! It's easy to use, great for keeping track of expenses and making bill payments. Haven't been able to set up visa check out, that part keeps crashing, but aside from that, this app is great!",5,2025-06-04 17:17:21,Bank of America,Google Play Store,POSITIVE,0.999786913394928
I never was able to update the new app.,3,2025-06-04 17:11:29,Bank of America,Google Play Store,NEGATIVE,0.9968881011009216
"fast, easy to use and very directive",5,2025-06-04 17:09:06,Bank of America,Google Play Store,POSITIVE,0.9980693459510803
very secure and userfriendly,5,2025-06-04 16:42:26,Bank of America,Google Play Store,POSITIVE,0.9960795044898987
"Definitely better than most apps of this type -- Bravo, BoA!",5,2025-06-04 16:32:50,Bank of America,Google Play Store,POSITIVE,0.9997438788414001
Great Service,5,2025-06-04 16:30:08,Bank of America,Google Play Store,POSITIVE,0.9998434782028198
It doesn't have any theme to change your settings for this app. I wish it could have created a way to have us choose a picture that we like on this app.,3,2025-06-04 16:21:08,Bank of America,Google Play Store,NEGATIVE,0.9981170892715454
easy!,5,2025-06-04 16:12:52,Bank of America,Google Play Store,POSITIVE,0.9952214360237122
very easy to use,5,2025-06-04 15:55:37,Bank of America,Google Play Store,POSITIVE,0.9991422891616821
easily accessible & convenient,5,2025-06-04 15:44:37,Bank of America,Google Play Store,POSITIVE,0.9997426867485046
great experience smoothe,5,2025-06-04 15:35:46,Bank of America,Google Play Store,POSITIVE,0.9998308420181274
easy to navigate.,5,2025-06-04 15:20:18,Bank of America,Google Play Store,POSITIVE,0.9997795224189758
love my Alaska Airlines/BofA credit card,5,2025-06-04 15:12:05,Bank of America,Google Play Store,POSITIVE,0.999723494052887
great 👍,4,2025-06-04 15:02:44,Bank of America,Google Play Store,POSITIVE,0.9997692704200745
I love bofa best bank experience one could have.,5,2025-06-04 14:30:34,Bank of America,Google Play Store,POSITIVE,0.9991247057914734
super good,5,2025-06-04 14:06:25,Bank of America,Google Play Store,POSITIVE,0.9998506307601929
very helpful,5,2025-06-04 14:05:39,Bank of America,Google Play Store,POSITIVE,0.9997938275337219
it seems that Bank of America is really letting lay down even though I don't have a lot of money I've been banking with you for as long as I can remember over 40 years in the past couple months I've had some problems with check deposits in personal and business,1,2025-06-04 13:33:09,Bank of America,Google Play Store,NEGATIVE,0.9960533380508423
Their app works extremely well it tells you right away what you are doing with your money right away you do not have to wait and send you alerts on your email if you want them to Great security features and if you have a problem you just call them and they answer the phone !,5,2025-06-04 13:27:04,Bank of America,Google Play Store,POSITIVE,0.9976426959037781
very easy to use,5,2025-06-04 13:12:33,Bank of America,Google Play Store,POSITIVE,0.9991422891616821
good,5,2025-06-04 12:45:30,Bank of America,Google Play Store,POSITIVE,0.9998161196708679
My payment to *********** should have been payed on the 3rd of the month as usual. This month it won't be paid with Zelle until the 5 This month!!,3,2025-06-04 12:30:53,Bank of America,Google Play Store,NEGATIVE,0.9854512214660645
oh great suddenly the app isn't compatible with my device anyone. this phone isn't THAT old and I should need the latest camera to deposit a check!,1,2025-06-04 12:24:19,Bank of America,Google Play Store,NEGATIVE,0.9994151592254639
automatic service over the phone and over the app are horrible. It's so hard to find a real person to help you with anything,1,2025-06-04 12:15:53,Bank of America,Google Play Store,NEGATIVE,0.9997802376747131
"Very secure, 34 and 5 point verifications. it's probably a little Overkill, but I've had my card stolen probably five times. and those boys are slick. they can take a screenshot, of the application for credit, and lay it right on top of the original application, digitally. and then they're kind of cute, and I asked you to use a different card. I went ahead and filled in the information on the existing card, and the screen swiped. they had my number. they are pretty smart. Digital Crooks.",5,2025-06-04 12:06:17,Bank of America,Google Play Store,POSITIVE,0.9970880150794983
excellent,5,2025-06-04 12:05:19,Bank of America,Google Play Store,POSITIVE,0.9998434782028198
👍 Great,5,2025-06-04 12:02:47,Bank of America,Google Play Store,POSITIVE,0.9998167157173157
excellent,5,2025-06-04 12:00:44,Bank of America,Google Play Store,POSITIVE,0.9998434782028198
Bad,1,2025-06-04 11:58:56,Bank of America,Google Play Store,NEGATIVE,0.999782383441925
"its a fantastic an application to reach your demand, I'm very much glad to have an account with this great organisation in a great 🇺🇸 USA , Dr. Tariq Abbas El subaie Lawyer &Legal consultant PHD Hollder In Law",5,2025-06-04 11:48:58,Bank of America,Google Play Store,POSITIVE,0.9995118379592896
I appreciate being able to use my BOA bank app for keeping track of my bank account and bills paid through to his app!! thank you. ribbit 🐸,5,2025-06-04 11:44:29,Bank of America,Google Play Store,POSITIVE,0.9986051917076111
excellent,5,2025-06-04 11:37:43,Bank of America,Google Play Store,POSITIVE,0.9998434782028198
well done,5,2025-06-04 11:37:38,Bank of America,Google Play Store,POSITIVE,0.9998384714126587
Very good......,5,2025-06-04 11:36:43,Bank of America,Google Play Store,POSITIVE,0.9998663663864136
"I would rather have a physical debit card, but the virtual card is convenient at times. One issue I have with it is that every time you look up the card number, expiration date, security code it gives you a new security code. I don't like that, and I don't like carry screenshots of the card info on my phone, so I have to write them down somewhere that I hope I remember when I need to see the info, and it has to be something and someplace that doesn't look like important info would be there.",4,2025-06-04 10:43:34,Bank of America,Google Play Store,NEGATIVE,0.9946548938751221
Very convenient.,5,2025-06-04 10:34:24,Bank of America,Google Play Store,POSITIVE,0.9986844658851624
great,5,2025-06-04 10:33:22,Bank of America,Google Play Store,POSITIVE,0.9998630285263062
"this app is bogus. it doesn't let uninstall it, then the screen doesn't changes or move forward to any options",1,2025-06-04 10:31:11,Bank of America,Google Play Store,NEGATIVE,0.9976732134819031
the new app is not comparable with my device. I cant afford to get a new device. so what now?,1,2025-06-04 10:04:13,Bank of America,Google Play Store,NEGATIVE,0.9996452331542969
Easy to use!,5,2025-06-04 09:27:46,Bank of America,Google Play Store,POSITIVE,0.9990563988685608
makes life easy,5,2025-06-04 09:24:31,Bank of America,Google Play Store,POSITIVE,0.9995728135108948
"User friendly, lots of options for full banking experience through the App.",5,2025-06-04 09:16:42,Bank of America,Google Play Store,POSITIVE,0.9795856475830078
Excellent performance,5,2025-06-04 09:10:34,Bank of America,Google Play Store,POSITIVE,0.999862790107727
good service,4,2025-06-04 09:10:32,Bank of America,Google Play Store,POSITIVE,0.9998499155044556
"The best app as of right now I have never had a problem, update 2022 still the best app and bank for me.... here it is, 2025. still going strong, no problems at all......",5,2025-06-04 08:56:47,Bank of America,Google Play Store,POSITIVE,0.9997705817222595
Easy and practical online banking App.,5,2025-06-04 08:17:42,Bank of America,Google Play Store,POSITIVE,0.9992125034332275
"when you do the ""slide"" yo redeem it doesn't always apply have to repeat procedure multiple times to get a confermation!!!!!",1,2025-06-04 08:09:34,Bank of America,Google Play Store,NEGATIVE,0.992399275302887
this app was very difficult to maneuver. the issue I have was not resolved and there was no contact number for me to call,1,2025-06-04 08:06:50,Bank of America,Google Play Store,NEGATIVE,0.9996950626373291
User friendly,5,2025-06-04 08:00:30,Bank of America,Google Play Store,POSITIVE,0.9775891900062561
easy to use,5,2025-06-04 07:56:04,Bank of America,Google Play Store,POSITIVE,0.9988542795181274
Awesome!!!,5,2025-06-04 07:53:41,Bank of America,Google Play Store,POSITIVE,0.999871015548706
it doesn't work for my phone!!!!!,1,2025-06-04 07:46:12,Bank of America,Google Play Store,NEGATIVE,0.9997159838676453
good,5,2025-06-04 07:36:48,Bank of America,Google Play Store,POSITIVE,0.9998161196708679
Excellent,5,2025-06-04 07:00:31,Bank of America,Google Play Store,POSITIVE,0.9998434782028198
excellent,5,2025-06-04 06:49:54,Bank of America,Google Play Store,POSITIVE,0.9998434782028198
Nice and easy to navigate.,5,2025-06-04 06:39:40,Bank of America,Google Play Store,POSITIVE,0.9998722076416016
very user-friendly. I get to pay all of my bills in minutes.,5,2025-06-04 06:27:56,Bank of America,Google Play Store,NEGATIVE,0.9637093544006348
Love the convenience of this app!,5,2025-06-04 06:09:12,Bank of America,Google Play Store,POSITIVE,0.9998444318771362
good customer service,5,2025-06-04 05:26:26,Bank of America,Google Play Store,POSITIVE,0.999847412109375
Accurate as ever!!! Excellent!!!,5,2025-06-04 05:17:55,Bank of America,Google Play Store,POSITIVE,0.9998571872711182
okay for purpose,5,2025-06-04 05:04:15,Bank of America,Google Play Store,POSITIVE,0.9996423721313477
very easy to work with!,5,2025-06-04 04:57:24,Bank of America,Google Play Store,POSITIVE,0.9997829794883728
"good app, no bugs so far",5,2025-06-04 04:45:05,Bank of America,Google Play Store,POSITIVE,0.999338686466217
very good service and easy to use,5,2025-06-04 04:27:13,Bank of America,Google Play Store,POSITIVE,0.9998524188995361
awesome,5,2025-06-04 04:20:09,Bank of America,Google Play Store,POSITIVE,0.9998682737350464
"Convenient and easy to navigate. However, it does not provide an option to add my preexisting Bank of America credit card account. Why will this app not let me add any preexisting Bank of America credit cards so that I can manage my credit card transactions?",4,2025-06-04 03:50:21,Bank of America,Google Play Store,NEGATIVE,0.9972952008247375
Awesome online service.,5,2025-06-04 03:23:57,Bank of America,Google Play Store,POSITIVE,0.9998757839202881
great 👍🏾,5,2025-06-04 02:58:23,Bank of America,Google Play Store,POSITIVE,0.9997692704200745
"Easy to review balance, debits & credits.",5,2025-06-04 01:09:57,Bank of America,Google Play Store,POSITIVE,0.6881630420684814
great,5,2025-06-04 00:34:45,Bank of America,Google Play Store,POSITIVE,0.9998630285263062
never have any problems,5,2025-06-04 00:23:55,Bank of America,Google Play Store,POSITIVE,0.9987747073173523
Says isn't compatible with my $2000 RED Hydrogen 1.,1,2025-06-04 00:11:46,Bank of America,Google Play Store,NEGATIVE,0.9997580647468567
very user friendly,5,2025-06-03 23:57:20,Bank of America,Google Play Store,POSITIVE,0.9951106905937195
BofA makes One Want To Change Banks Fantastic Service One Fine Bank ! ⭐⭐⭐⭐⭐,5,2025-06-03 23:46:05,Bank of America,Google Play Store,POSITIVE,0.9944749474525452
"website is perfect, fast and secure",5,2025-06-03 23:42:33,Bank of America,Google Play Store,POSITIVE,0.9998726844787598
"My experience with Bank of America staff members has always been beyond words! They always assist their customers, making them feel appreciated!",5,2025-06-03 23:29:42,Bank of America,Google Play Store,POSITIVE,0.9996107220649719
user friendly and easy access.,5,2025-06-03 23:12:46,Bank of America,Google Play Store,POSITIVE,0.9989827275276184
"easy, good",5,2025-06-03 21:22:28,Bank of America,Google Play Store,POSITIVE,0.9998576641082764
accessible and fast to do business,5,2025-06-03 21:02:24,Bank of America,Google Play Store,POSITIVE,0.9998511075973511
good,4,2025-06-03 20:51:37,Bank of America,Google Play Store,POSITIVE,0.9998161196708679
"Missing features that are online. EDIT: Today, ur app told me to buy a new phone. Pretty sure I'll choose to find a new bank. Look up when I opened my accts if you can. you'll see why I'm sick of being treated like excrement. Is there less than 0? LOL I can still no longer access my accounts via my phone, so I'll be moving all of my BoA accounts after decades. Monahan needs to retire. Therefore, you leave me no",1,2025-06-03 20:41:42,Bank of America,Google Play Store,NEGATIVE,0.9994131326675415
easy to use and instructions and transfers made with ease.,5,2025-06-03 20:21:04,Bank of America,Google Play Store,POSITIVE,0.9993740916252136
I can't complain from my usage is great 👍🏼,5,2025-06-03 20:12:48,Bank of America,Google Play Store,POSITIVE,0.9340047836303711
Always wonderful 😊💯 Thanks,5,2025-06-03 19:30:19,Bank of America,Google Play Store,POSITIVE,0.9998844861984253
"Can't get rid of messages already viewed. Open emails/notes, can't figure out what info is there. Not a good app, need to go to the web site to do anything easily.",3,2025-06-03 19:28:01,Bank of America,Google Play Store,NEGATIVE,0.9997175335884094
"Thank you Bank of America, people are so professional and helpful.",5,2025-06-03 19:14:06,Bank of America,Google Play Store,POSITIVE,0.9998461008071899
my experience has been good. I would like for a faster response when money is added or deducted from my accounts.,4,2025-06-03 18:53:14,Bank of America,Google Play Store,POSITIVE,0.9758057594299316
The app functioned reasonably well. Unfortunately it is no longer compatible with my device. I am not going to buy a new phone just to use this app. Very disappointed.,2,2025-06-03 18:42:36,Bank of America,Google Play Store,NEGATIVE,0.999703586101532
i like it a lot! thanks,5,2025-06-03 18:39:34,Bank of America,Google Play Store,POSITIVE,0.9998641014099121
"the instructions for this update of my regular app is totally confusing and virtually meaningless. also the menu to get to the dashboard was initially confusing when that showed up earlier this year . . I supposedly updated the app using the menus that are provided, and before the app completely opened I got a return of the update message so I click update again and there is no place on the next menu to do the update Plus I cannot determine how to go to the update from the Play Store directly",2,2025-06-03 18:31:56,Bank of America,Google Play Store,NEGATIVE,0.9997802376747131
very efficient,5,2025-06-03 18:28:54,Bank of America,Google Play Store,POSITIVE,0.9998635053634644
it was awesome!,5,2025-06-03 18:23:37,Bank of America,Google Play Store,POSITIVE,0.9998621940612793
very good 👍,5,2025-06-03 18:16:45,Bank of America,Google Play Store,POSITIVE,0.999870777130127
I appreciate the timely balance notices! They help me prevent crises🙂,4,2025-06-03 17:48:23,Bank of America,Google Play Store,POSITIVE,0.9982457160949707
Ease of use is excellent 👍,5,2025-06-03 17:27:44,Bank of America,Google Play Store,POSITIVE,0.9998273849487305
excellent service,5,2025-06-03 16:49:45,Bank of America,Google Play Store,POSITIVE,0.9998576641082764
"love the app! feels safe as well after 10yrs, knock on wood!",5,2025-06-03 16:39:37,Bank of America,Google Play Store,POSITIVE,0.9996877908706665
excellence functionality,5,2025-06-03 16:29:56,Bank of America,Google Play Store,POSITIVE,0.9998019337654114
"One of the best banking apps I know of. Feels safe, secure and gives me all the info I need. I love this app.",5,2025-06-03 16:12:49,Bank of America,Google Play Store,POSITIVE,0.9998185038566589
convenience,5,2025-06-03 16:09:45,Bank of America,Google Play Store,POSITIVE,0.9993540644645691
"User friendly, fast, never hangs. I can't ask for more.",5,2025-06-03 16:05:23,Bank of America,Google Play Store,NEGATIVE,0.8191426992416382
good,5,2025-06-03 15:17:28,Bank of America,Google Play Store,POSITIVE,0.9998161196708679
I do love the ability to send or receive monies and check my account. security is on point also.,4,2025-06-03 15:06:03,Bank of America,Google Play Store,POSITIVE,0.9991281628608704
so many features missing from the desk top version. whomever wrote this mess really did a terrible job.,1,2025-06-03 15:05:06,Bank of America,Google Play Store,NEGATIVE,0.9997789263725281
GREAT!,5,2025-06-03 14:36:38,Bank of America,Google Play Store,POSITIVE,0.9998692274093628
very fast and easy to use,5,2025-06-03 14:28:04,Bank of America,Google Play Store,POSITIVE,0.9995383024215698
"ibeen with BOA Since 2014 It's great bank,any where any Time. thanks BOA",5,2025-06-03 14:11:40,Bank of America,Google Play Store,POSITIVE,0.9997149109840393
very good vibes the help is so good no complaints on my side at all very accurate,5,2025-06-03 14:10:46,Bank of America,Google Play Store,POSITIVE,0.9997978806495667
"Always Available Without Any Questions Or Problem, Thanks",5,2025-06-03 14:06:41,Bank of America,Google Play Store,POSITIVE,0.9996808767318726
Easy to use and accurate.,5,2025-06-03 14:02:47,Bank of America,Google Play Store,POSITIVE,0.9997956156730652
This app is no longer compatible with my Samsung tablet?wth?,1,2025-06-03 13:58:17,Bank of America,Google Play Store,NEGATIVE,0.9997270703315735
exelente,5,2025-06-03 13:43:39,Bank of America,Google Play Store,POSITIVE,0.9938247203826904
"did all that I needed, securely !",5,2025-06-03 13:43:32,Bank of America,Google Play Store,POSITIVE,0.9298969507217407
it does most everything that I need without going to the bank,5,2025-06-03 13:21:06,Bank of America,Google Play Store,POSITIVE,0.9993376135826111
to time consuming-do not like. Can we get the old format back,1,2025-06-03 13:14:56,Bank of America,Google Play Store,NEGATIVE,0.9989104270935059
easy,5,2025-06-03 13:04:41,Bank of America,Google Play Store,POSITIVE,0.9972309470176697
excellent,5,2025-06-03 12:53:08,Bank of America,Google Play Store,POSITIVE,0.9998434782028198
very easy,5,2025-06-03 12:39:57,Bank of America,Google Play Store,POSITIVE,0.9985224604606628
I love this option. I am handicapped and being able to deposit checks while setting at my desk at home is perfect for me. there's no struggling to get in or out of my car.,5,2025-06-03 12:24:13,Bank of America,Google Play Store,POSITIVE,0.9998263716697693
awesome,5,2025-06-03 11:30:02,Bank of America,Google Play Store,POSITIVE,0.9998682737350464
"My financial life experience with BofA for the last 50+ years has been...a safe...mind relaxing...trustworthy one, indeed! Thank You.",5,2025-06-03 11:19:27,Bank of America,Google Play Store,POSITIVE,0.9998493194580078
yall help me so nice,5,2025-06-03 11:14:39,Bank of America,Google Play Store,POSITIVE,0.998572587966919
It's easy and fast to use I'm a customer for over 10 yeas,5,2025-06-03 10:56:48,Bank of America,Google Play Store,POSITIVE,0.8568987846374512
"Easy app to view account balances, make payments and stay in touch with your finances.",5,2025-06-03 10:55:01,Bank of America,Google Play Store,POSITIVE,0.9986118078231812
Still love BoA so far. Still here,5,2025-06-03 10:54:22,Bank of America,Google Play Store,POSITIVE,0.9993385672569275
good,5,2025-06-03 10:46:18,Bank of America,Google Play Store,POSITIVE,0.9998161196708679
very convenient and reliable,5,2025-06-03 10:39:31,Bank of America,Google Play Store,POSITIVE,0.999805748462677
very quick,5,2025-06-03 10:21:13,Bank of America,Google Play Store,POSITIVE,0.9989323019981384
Bank of America is a great app,5,2025-06-03 10:15:39,Bank of America,Google Play Store,POSITIVE,0.9998094439506531
excellent,5,2025-06-03 10:12:35,Bank of America,Google Play Store,POSITIVE,0.9998434782028198
Great,5,2025-06-03 10:03:57,Bank of America,Google Play Store,POSITIVE,0.9998630285263062
I'm 68 yrs old and this app is so easy and understanding.,5,2025-06-03 10:00:41,Bank of America,Google Play Store,POSITIVE,0.9994822144508362
great thanks,5,2025-06-03 10:00:18,Bank of America,Google Play Store,POSITIVE,0.9998583793640137
the app works GREAT for me never had any problems,5,2025-06-03 09:58:04,Bank of America,Google Play Store,POSITIVE,0.9995055198669434
all good 👍,5,2025-06-03 09:14:23,Bank of America,Google Play Store,POSITIVE,0.9998528957366943
Love the convince and access of the site!,5,2025-06-03 08:59:13,Bank of America,Google Play Store,POSITIVE,0.9998852014541626
"Couldn't be better ! So easy to use, even for an old guy like me !!!!",5,2025-06-03 08:58:25,Bank of America,Google Play Store,NEGATIVE,0.9883257150650024
love it,5,2025-06-03 08:55:47,Bank of America,Google Play Store,POSITIVE,0.9998753070831299
fas and very convenient for all my transactions. thank you.,5,2025-06-03 08:53:01,Bank of America,Google Play Store,POSITIVE,0.999677300453186
"My previous review when I had the opportunity to use the app for the first 6 months from installation. That review mentioned problems with the biometric sign-in, not always usable. Since then, they have done some updates, and that problem had been rectified. Now I now find the app runs smoothly with no real hiccups.",5,2025-06-03 08:52:27,Bank of America,Google Play Store,NEGATIVE,0.9950904846191406
Easy to get around and find what you want,5,2025-06-03 08:34:44,Bank of America,Google Play Store,POSITIVE,0.9995715022087097
love it,4,2025-06-03 08:26:07,Bank of America,Google Play Store,POSITIVE,0.9998753070831299
"I have been a customer of Fleet since 1996, then it rolled into B of A. To the year 2025, I have never been happier with a Bank. If I needed any kind of help they where there for me. I enjoy using their App 👏👏👏👏👍👌. Very user friendly, I can get anything I need through the App, even get support. Very Happy Customer Since 1996, 👍",5,2025-06-03 08:13:50,Bank of America,Google Play Store,POSITIVE,0.9918268918991089
awesome,5,2025-06-03 08:04:39,Bank of America,Google Play Store,POSITIVE,0.9998682737350464
Always good,5,2025-06-03 07:54:16,Bank of America,Google Play Store,POSITIVE,0.9998605251312256
love the bank,5,2025-06-03 07:47:33,Bank of America,Google Play Store,POSITIVE,0.9998645782470703
Very easy!,5,2025-06-03 07:46:34,Bank of America,Google Play Store,POSITIVE,0.9989847540855408
Always been great app for me,5,2025-06-03 07:43:57,Bank of America,Google Play Store,POSITIVE,0.9997575879096985
it is very good and easy to use,5,2025-06-03 07:33:34,Bank of America,Google Play Store,POSITIVE,0.9998767375946045
Easy to work on.,5,2025-06-03 07:24:51,Bank of America,Google Play Store,POSITIVE,0.9997010827064514
Great 👍,5,2025-06-03 07:19:21,Bank of America,Google Play Store,POSITIVE,0.9997692704200745
good,4,2025-06-03 07:12:18,Bank of America,Google Play Store,POSITIVE,0.9998161196708679
its ok,5,2025-06-03 06:59:07,Bank of America,Google Play Store,POSITIVE,0.9997120499610901
Well laid out and easy to use!,5,2025-06-03 06:57:30,Bank of America,Google Play Store,POSITIVE,0.9998080134391785
it's a great convenience 😜,1,2025-06-03 06:57:01,Bank of America,Google Play Store,POSITIVE,0.999406099319458
excellent as always,5,2025-06-03 06:51:31,Bank of America,Google Play Store,POSITIVE,0.9998576641082764
Best bank,5,2025-06-03 06:35:30,Bank of America,Google Play Store,POSITIVE,0.9997438788414001
my experience is very satisfying with Bank of America,5,2025-06-03 06:27:49,Bank of America,Google Play Store,POSITIVE,0.9998624324798584
"Update: security is very good, but When you get notifications regarding anything and you click it, it will open the app and show you nothing after login. That doesn't make sense Zelle search takes an awful time and makes the app unresponsive for 15secs or more. Is probably bc sync operation with Zelle db",3,2025-06-03 06:06:55,Bank of America,Google Play Store,NEGATIVE,0.9964308738708496
Great App. Like it...,5,2025-06-03 06:05:34,Bank of America,Google Play Store,POSITIVE,0.9998674392700195
always good and a pleasure to be able to have transactions of this nature. a great service provided for anyone and the general public. thank you.,5,2025-06-03 06:00:25,Bank of America,Google Play Store,POSITIVE,0.9998745918273926
I have no problems. Which is very nice.,5,2025-06-03 05:46:16,Bank of America,Google Play Store,POSITIVE,0.9998281002044678
love it,5,2025-06-03 05:41:31,Bank of America,Google Play Store,POSITIVE,0.9998753070831299
Great to have 🤙🏾,5,2025-06-03 05:36:47,Bank of America,Google Play Store,POSITIVE,0.9998676776885986
I do my banking on line. Easy to use and very clear about information Still easy to use and consistently available.,5,2025-06-03 05:22:11,Bank of America,Google Play Store,POSITIVE,0.999718964099884
good awesome great customer service.,5,2025-06-03 05:16:34,Bank of America,Google Play Store,POSITIVE,0.999871015548706
👍,5,2025-06-03 05:10:24,Bank of America,Google Play Store,NEGATIVE,0.6970565915107727
excellent,5,2025-06-03 05:05:47,Bank of America,Google Play Store,POSITIVE,0.9998434782028198
"Edit 6/03/2025... it's been 10 years now! app works well actually on Sam S23+ OneUI7, but the thing that needs fixing is editing transax names for checking account items - used to work as expected but for the past year there's a ""no transaction token"" which kills the edit (editing works fine on computer). only other gripe is that it's nearly impossible to find link for Locations on this app. sure G-Maps works but you'd think it would be better on the native app.... but other than these, 92/100",4,2025-06-03 04:55:12,Bank of America,Google Play Store,NEGATIVE,0.9985768795013428
"This app has always worked well for me. However, just recently, had some fraudulent activity. For that reason, I had to order a new card. The problem is that they didn't give me access to a virtual card or digital wallet, so I'm having some difficulty accessing my account. I'm sure it will be cleared up soon. One other issue is that I attempted to send money through Zelle and it failed whoch was shown in my account. Just recently I checked and it showed that it went through, but still hadn't.",4,2025-06-03 04:38:19,Bank of America,Google Play Store,NEGATIVE,0.9989529848098755
great,5,2025-06-03 04:34:43,Bank of America,Google Play Store,POSITIVE,0.9998630285263062
Very useful.,5,2025-06-03 04:26:36,Bank of America,Google Play Store,POSITIVE,0.9998420476913452
generally problem free!!,5,2025-06-03 04:25:24,Bank of America,Google Play Store,NEGATIVE,0.9661661386489868
very easy to use 👌,5,2025-06-03 04:08:14,Bank of America,Google Play Store,POSITIVE,0.9933081865310669
great,5,2025-06-03 03:45:40,Bank of America,Google Play Store,POSITIVE,0.9998630285263062
good help!,5,2025-06-03 03:10:37,Bank of America,Google Play Store,POSITIVE,0.9997828602790833
it's great 👍🏾 you,5,2025-06-03 02:44:32,Bank of America,Google Play Store,POSITIVE,0.9998776912689209
"I like the app to use online banking. It is very clear and, handy . It is easy to check the balance and for every bacnk activity. Thank you .",5,2025-06-03 02:40:48,Bank of America,Google Play Store,POSITIVE,0.999569833278656
excellence,5,2025-06-03 02:21:50,Bank of America,Google Play Store,POSITIVE,0.9998365640640259
works great,5,2025-06-03 02:12:32,Bank of America,Google Play Store,POSITIVE,0.9998718500137329
excellent.,5,2025-06-03 01:36:40,Bank of America,Google Play Store,POSITIVE,0.9998406171798706
my bank account is being drained through the mobile banking app. Customers Service hangs up in me and I ended up with 349;.00 Overdraft charges I did not make,1,2025-06-03 01:20:41,Bank of America,Google Play Store,NEGATIVE,0.9960564374923706
"Not bad, easy to use.",3,2025-06-02 23:28:13,Bank of America,Google Play Store,POSITIVE,0.9976835250854492
Good,5,2025-06-02 23:11:49,Bank of America,Google Play Store,POSITIVE,0.9998161196708679
easy to use.,5,2025-06-02 22:24:50,Bank of America,Google Play Store,POSITIVE,0.9991925358772278
